formula,value,AtomicVolume_stoich_avg,AtomicVolume_min,AtomicVolume_max,AtomicWeight_stoich_avg,AtomicWeight_min,AtomicWeight_max,BoilingT_stoich_avg,BoilingT_min,BoilingT_max,Column_stoich_avg,Column_min,Column_max,CovalentRadius_stoich_avg,CovalentRadius_min,CovalentRadius_max,Density_stoich_avg,Density_min,Density_max,Electronegativity_stoich_avg,Electronegativity_min,Electronegativity_max,FirstIonizationEnergy_stoich_avg,FirstIonizationEnergy_min,FirstIonizationEnergy_max,GSbandgap_stoich_avg,GSbandgap_min,GSbandgap_max,GSenergy_pa_stoich_avg,GSenergy_pa_min,GSenergy_pa_max,GSestBCClatcnt_stoich_avg,GSestBCClatcnt_min,GSestBCClatcnt_max,GSestFCClatcnt_stoich_avg,GSestFCClatcnt_min,GSestFCClatcnt_max,GSmagmom_stoich_avg,GSmagmom_min,GSmagmom_max,GSvolume_pa_stoich_avg,GSvolume_pa_min,GSvolume_pa_max,HHIp_min,HHIp_max,HHIr_min,HHIr_max,HeatCapacityMass_stoich_avg,HeatCapacityMass_min,HeatCapacityMass_max,HeatCapacityMolar_stoich_avg,HeatCapacityMolar_min,HeatCapacityMolar_max,HeatFusion_stoich_avg,HeatFusion_min,HeatFusion_max,ICSDVolume_stoich_avg,ICSDVolume_min,ICSDVolume_max,IsAlkali_stoich_avg,IsAlkali_min,IsAlkali_max,IsDBlock_stoich_avg,IsDBlock_min,IsDBlock_max,IsFBlock_stoich_avg,IsFBlock_min,IsFBlock_max,IsMetal_stoich_avg,IsMetal_min,IsMetal_max,IsMetalloid_stoich_avg,IsMetalloid_min,IsMetalloid_max,IsNonmetal_stoich_avg,IsNonmetal_min,IsNonmetal_max,MeltingT_stoich_avg,MeltingT_min,MeltingT_max,MendeleevNumber_stoich_avg,MendeleevNumber_min,MendeleevNumber_max,MiracleRadius_min,MiracleRadius_max,NUnfilled_stoich_avg,NUnfilled_min,NUnfilled_max,NValance_stoich_avg,NValance_min,NValance_max,NdUnfilled_stoich_avg,NdUnfilled_min,NdUnfilled_max,NdValence_stoich_avg,NdValence_min,NdValence_max,NfUnfilled_stoich_avg,NfUnfilled_min,NfUnfilled_max,NfValence_stoich_avg,NfValence_min,NfValence_max,NpUnfilled_stoich_avg,NpUnfilled_min,NpUnfilled_max,NpValence_stoich_avg,NpValence_min,NpValence_max,NsUnfilled_stoich_avg,NsUnfilled_min,NsUnfilled_max,NsValence_stoich_avg,NsValence_min,NsValence_max,Number_stoich_avg,Number_min,Number_max,Polarizability_stoich_avg,Polarizability_min,Polarizability_max,Row_stoich_avg,Row_min,Row_max,SpaceGroupNumber_stoich_avg,SpaceGroupNumber_min,SpaceGroupNumber_max,Count NaN,% NaN
C24H27NO2,287.15,10345.85366,8.825089715,18618.05194,6.694012593,1.00794,15.9994,1925.942963,20.13,4300,7.592592593,1,16,53.03703704,31,76,1004.565487,0.0899,2260,2.417037037,2.2,3.44,12.5773215,11.2603,14.5341,6.043925926,0,7.853,-6.087092655,-9.209713655,-3.331290765,2.333997048,2.242692341,3.091182017,2.940652011,2.825615289,3.894645292,0,0,0,6.424884259,5.64,14.76875,500,1300,500,500,7.52037037,0.709,14.304,19.83074074,8.517,29.378,52.2225,0.06,117.4,19.59296296,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1709.313333,14.01,3823,84.96296296,77,92,64,72,2.407407407,1,4,2.592592593,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.907407407,0,4,1.092592593,0,4,0.5,0,1,1.5,1,2,3.592592593,1,8,1.125692796,0.666793,1.67,1.5,1,2,187.2592593,12,194,0,0
C2H3Cl2F,169.65,13888.55358,8.825089715,18618.05194,14.6187029,1.00794,35.453,1152.89875,20.13,4300,10.25,1,17,63.25,31,102,566.0492125,0.0899,2260,2.75,2.2,3.98,13.33424862,11.2603,17.4228,4.938375,1.97,7.853,-4.210028509,-9.209713655,-1.698060958,2.698349817,2.242692341,3.65918124,3.399707734,2.825615289,4.610279469,0,0,0,11.2284375,5.64,24.4975,1500,1500,1000,1500,5.764,0.479,14.304,25.343,8.517,33.949,30.204375,0.06,117.4,22.74,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1010.59125,14.01,3823,88.875,77,94,999999.9,999999.9,1.75,1,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0,4,2.375,0,5,0.375,0,1,1.625,1,2,7.25,1,17,1.282172375,0.557,2.18,1.875,1,3,139.125,15,194,2,1.470588235
C2H3ClF2,142.15,13924.06627,8.825089715,18618.05194,12.5618783,1.00794,35.453,1133.63875,20.13,4300,10.25,1,17,57.625,31,102,565.8594625,0.0899,2260,2.8525,2.2,3.98,13.89114487,11.2603,17.4228,4.873,1.97,7.853,-4.199231909,-9.209713655,-1.698060958,2.576913378,2.242692341,3.65918124,3.246707409,2.825615289,4.610279469,0,0,0,9.3796875,5.64,24.4975,1500,1500,1000,1500,5.807125,0.479,14.304,25.012375,8.517,33.949,29.83625,0.06,117.4,21.16125,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,995.82875,14.01,3823,88.75,77,94,999999.9,999999.9,1.75,1,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0,4,2.375,0,5,0.375,0,1,1.625,1,2,6.25,1,17,1.079297375,0.557,2.18,1.75,1,3,133,15,194,2,1.470588235
C3H6O3S,304.15,12887.58038,8.825089715,18618.05194,9.395610769,1.00794,32.065,1077.6,20.13,4300,8.615384615,1,16,55.15384615,31,105,672.6789538,0.0899,2260,2.596153846,2.2,3.44,12.814286,10.36001,13.61805,4.831384615,0,7.853,-5.075729076,-9.209713655,-3.331290765,2.502597403,2.242692341,3.722284555,3.153075147,2.825615289,4.689784664,0,0,0,8.439375,5.64,25.786875,500,700,500,1000,7.031769231,0.708,14.304,23.80007692,8.517,29.378,27.30315385,0.06,117.4,22.07461538,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,931.2169231,14.01,3823,87.07692308,77,92,64,103,2,1,4,3.230769231,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538,0,4,1.692307692,0,4,0.461538462,0,1,1.538461538,1,2,4.923076923,1,16,1.101289077,0.666793,2.9,1.615384615,1,3,142.4615385,12,194,0,0
InN,1373.15,9309.290812,26.08265816,18592.49897,64.41235,14.0067,114.818,1211.105,77.21,2345,14,13,15,106.5,71,142,3655.6255,1.251,7310,2.41,1.78,3.04,10.16023,5.78636,14.5341,3.2185,0,6.437,-5.439121585,-8.21144121,-2.66680196,3.369249872,3.091182017,3.647317727,4.244988836,3.894645292,4.595332379,0,0,0,19.514375,14.76875,24.26,1300,3300,500,2000,0.6365,0.233,1.04,27.932,26.74,29.124,1.823,0.355,3.291,24.41,22.68,26.14,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0.5,0,1,246.4,63.05,429.75,78.5,75,82,72,155,4,3,5,9,5,13,0,0,0,5,0,10,0,0,0,0,0,0,4,3,5,2,1,3,0,0,0,2,2,2,28,7,49,5.375,1.1,9.65,3.5,2,5,166.5,139,194,0,0
Mn2O7,279.05,14463.31173,12.21270447,18592.19717,24.65243222,15.9994,54.938045,588.7444444,90.1,2334,14,7,16,82.22222222,66,139,1661.111444,1.429,7470,3.02,1.55,3.44,12.24382111,7.43402,13.61805,0,0,0,-5.704297093,-9.02056525,-4.756791905,2.659103276,2.630893787,2.757836487,3.350260191,3.314718462,3.474656242,6.89E-05,0,3.10E-04,9.412241379,9.105,10.48758621,500,1600,500,1800,0.820444444,0.479,0.918,28.69844444,26.32,29.378,3.04,0.22,12.91,16.21333333,12.2,17.36,0,0,0,0.222222222,0,1,0,0,0,0.222222222,0,1,0,0,0,0.777777778,0,1,380.1777778,54.8,1519,79.22222222,52,87,64,132,2.666666667,2,5,6.222222222,6,7,1.111111111,0,5,1.111111111,0,5,0,0,0,0,0,0,1.555555556,0,2,3.111111111,0,4,0,0,0,2,2,2,11.77777778,8,25,2.712666667,0.802,9.4,2.444444444,2,4,57.55555556,12,217,0,0
Sb2Te3,853.15,32.45058261,30.19142344,33.95668872,125.264,121.76,127.6,1500.6,1261,1860,15.6,15,16,138.4,138,139,6422.8,6240,6697,2.08,2.05,2.1,8.849116,8.60839,9.0096,0.2784,0,0.464,-3.53172644,-4.11736234,-3.141302507,4.059817819,3.981581991,4.111975037,5.115049928,5.016478962,5.180763906,0,0,0,33.482,31.56,34.76333333,2900,7900,3400,4900,0.204,0.202,0.207,25.53,25.23,25.73,18.344,17.38,19.79,32.448,30.21,33.94,0,0,0,0,0,0,0,0,0,0.4,0,1,1,1,1,0,0,0,795.108,722.66,903.78,88,85,90,140,155,2.4,2,3,15.6,15,16,0,0,0,10,10,10,0,0,0,0,0,0,2.4,2,3,3.6,3,4,0,0,0,2,2,2,51.6,51,52,5.94,5.5,6.6,5,5,5,157.6,152,166,0,0
SiH2Cl2,151.15,14778.22687,20.01637772,18618.05194,20.201476,1.00794,35.453,738.236,20.13,3173,10,1,17,75.4,31,111,467.32156,0.0899,2330,2.524,1.9,3.16,12.2567652,8.15168,13.598443,4.293,0.773,7.853,-3.131273409,-5.424918005,-1.784433755,3.098690683,2.365120549,3.65918124,3.904105619,2.979865165,4.610279469,0,0,0,16.533,6.615,24.4975,1500,1500,1000,1000,6.0556,0.479,14.304,29.112,19.99,33.949,11.346,0.06,50.21,28.432,20.02,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1,0.8,0,1,411.644,14.01,1687,90,78,94,999999.9,999999.9,1.6,1,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,4,2.4,0,5,0.4,0,1,1.6,1,2,10,1,17,2.2447172,0.666793,5.53,2.2,1,3,148.6,64,227,2,1.470588235
SrSO4,1879.15,12408.54639,27.16654579,18592.19717,30.61376667,15.9994,87.62,455.52,90.1,1655,13.66666667,2,16,94,66,195,765.9526667,1.429,2630,2.881666667,0.95,3.44,11.75451,5.69485,13.61805,0.367,0,2.202,-4.13453299,-4.756791905,-1.6828136,3.169135739,2.630893787,4.768954732,3.992860828,3.314718462,6.008506453,0,0,0,19.40614583,9.105,54.23,500,4200,500,3000,0.781,0.306,0.918,27.83366667,22.7,29.378,1.671833333,0.22,7.43,25.21333333,17.36,56.08,0.166666667,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.833333333,0,1,276.26,54.8,1050,74,8,88,64,212,1.666666667,0,2,5.333333333,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,2,3.333333333,0,4,0,0,0,2,2,2,14.33333333,8,38,5.276333333,0.802,25.55,2.666666667,2,5,57.16666667,12,225,0,0
VOCl3,196.65,14711.71264,13.84489822,18592.19717,34.65998,15.9994,50.9415,897.396,90.1,3680,14.4,5,17,105,66,153,1224.2142,1.429,6110,2.91,1.63,3.44,11.853426,6.74619,13.61805,1.4958,0,2.493,-3.809870772,-8.93926069,-1.784433755,3.314338599,2.630893787,3.65918124,4.175804967,3.314718462,4.610279469,0,0,0,19.1215,9.105,24.4975,500,3300,500,3400,0.5688,0.479,0.918,31.223,24.89,33.949,6.264,0.22,21.5,23.678,13.88,29.05,0,0,0,0.2,0,1,0,0,0,0.2,0,1,0,0,0,0.8,0,1,550.52,54.8,2183,83,46,94,999999.9,999999.9,2.4,1,7,6.4,5,7,1.4,0,7,0.6,0,3,0,0,0,0,0,0,1,0,2,3.8,0,5,0,0,0,2,2,2,16.4,8,23,3.9484,0.802,12.4,3,2,4,86.6,12,229,2,1.470588235
Zn(NO3)2,383.15,16528.15407,15.20568373,18592.49897,21.04331111,14.0067,65.38,208.3355556,77.21,1180,15.33333333,12,16,73.33333333,66,122,794.564,1.251,7140,3.152222222,1.65,3.44,13.35229989,9.394199,14.5341,1.430444444,0,6.437,-5.133737085,-8.21144121,-1.239999915,2.777935664,2.630893787,3.091182017,3.499979619,3.314718462,3.894645292,0,0,0,10.90305556,9.105,14.76875,500,1600,500,1900,0.886222222,0.388,1.04,28.87844444,25.39,29.378,1.010888889,0.22,7.068,18.30111111,15.19,22.68,0,0,0,0.111111111,0,1,0,0,0,0.111111111,0,1,0,0,0,0.888888889,0,1,127.5088889,54.8,692.68,83.88888889,69,87,64,140,2,0,3,6.444444444,5,12,0,0,0,1.111111111,0,10,0,0,0,0,0,0,2,0,3,3.333333333,0,4,0,0,0,2,2,2,10.22222222,7,30,0.132814815,-5.816666667,1.1,2.222222222,2,4,72.66666667,12,194,0,0
C10H8,351.35,8279.592579,8.825089715,18618.05194,7.120584444,1.00794,12.0107,2397.835556,20.13,4300,8.222222222,1,14,56,31,76,1255.595511,0.0899,2260,2.394444444,2.2,2.55,12.29947467,11.2603,13.598443,5.988,4.496,7.853,-6.597081259,-9.209713655,-3.331290765,2.297104878,2.242692341,2.365120549,2.894170789,2.825615289,2.979865165,0,0,0,6.073333333,5.64,6.615,999999.9,999999.9,999999.9,999999.9,6.751222222,0.709,14.304,17.54766667,8.517,28.836,65.24888889,0.06,117.4,17.38111111,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2130.115556,14.01,3823,83.66666667,77,92,999999.9,999999.9,2.666666667,1,4,2.666666667,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222,0,4,1.111111111,0,2,0.444444444,0,1,1.555555556,1,2,3.777777778,1,6,1.224130222,0.666793,1.67,1.555555556,1,2,194,194,194,6,4.411764706
C14H9Cl2NO5,358.15,10189.50057,8.825089715,18618.05194,11.03648258,1.00794,35.453,1980.219355,20.13,4300,10.77419355,1,17,62.83870968,31,102,1021.149455,0.0899,2260,2.647096774,2.2,3.44,12.53515474,11.2603,14.5341,4.67883871,0,7.853,-6.273608913,-9.209713655,-1.784433755,2.459606166,2.242692341,3.65918124,3.098909583,2.825615289,4.610279469,0,0,0,7.993024194,5.64,24.4975,500,1500,500,1000,4.685483871,0.479,14.304,20.08625806,8.517,33.949,53.29016129,0.06,117.4,17.26258065,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1752.527097,14.01,3823,84.22580645,77,94,64,72,2.580645161,1,4,3.677419355,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2.290322581,0,4,1.967741935,0,5,0.290322581,0,1,1.709677419,1,2,5.612903226,1,17,1.253262484,0.666793,2.18,1.774193548,1,3,156.2580645,12,194,0,0
C16H30O2,273.05,12413.89904,8.825089715,18618.05194,5.300170833,1.00794,15.9994,1449.66875,20.13,4300,5.958333333,1,16,47.45833333,31,76,753.4490625,0.0899,2260,2.368333333,2.2,3.44,12.81987896,11.2603,13.61805,6.406791667,0,7.853,-5.350160943,-9.209713655,-3.331290765,2.335385031,2.242692341,2.630893787,2.94240076,2.825615289,3.314718462,0,0,0,6.39375,5.64,9.105,500,500,500,500,9.214583333,0.709,14.304,22.08558333,8.517,29.378,39.18,0.06,117.4,22.62583333,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1285.372917,14.01,3823,86.79166667,77,92,64,64,2.041666667,1,4,2.208333333,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.416666667,0,4,0.833333333,0,4,0.625,0,1,1.375,1,2,2.958333333,1,8,1.006828958,0.666793,1.67,1.375,1,2,186.4166667,12,194,0,0
C20H24NO4,531.15,11019.81706,8.825089715,18618.05194,6.987935918,1.00794,15.9994,1773.892449,20.13,4300,7.816326531,1,16,53.04081633,31,76,922.6351959,0.0899,2260,2.46122449,2.2,3.44,12.66479453,11.2603,14.5341,5.812836735,0,7.853,-5.946609394,-9.209713655,-3.331290765,2.351663207,2.242692341,3.091182017,2.962909977,2.825615289,3.894645292,0,0,0,6.586709184,5.64,14.76875,500,1300,500,500,7.391591837,0.709,14.304,20.59265306,8.517,29.378,47.97295918,0.06,117.4,19.87755102,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1573.030408,14.01,3823,85.26530612,77,92,64,72,2.346938776,1,4,2.714285714,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857,0,4,1.204081633,0,4,0.489795918,0,1,1.510204082,1,2,3.734693878,1,8,1.09614351,0.666793,1.67,1.510204082,1,2,179.1428571,12,194,0,0
C20H42O,337.15,12709.95048,8.825089715,18618.05194,4.738839365,1.00794,15.9994,1379.929524,20.13,4300,5.365079365,1,16,45.84126984,31,76,717.5429333,0.0899,2260,2.330793651,2.2,3.44,12.8564866,11.2603,13.61805,6.662634921,0,7.853,-5.220083764,-9.209713655,-3.331290765,2.330473074,2.242692341,2.630893787,2.936212082,2.825615289,3.314718462,0,0,0,6.345,5.64,9.105,500,500,500,500,9.775650794,0.709,14.304,22.39412698,8.517,29.378,37.31333333,0.06,117.4,23.42222222,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1223.860635,14.01,3823,87.15873016,77,92,64,64,1.968253968,1,4,2.031746032,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.301587302,0,4,0.698412698,0,4,0.666666667,0,1,1.333333333,1,2,2.698412698,1,8,0.987417556,0.666793,1.67,1.333333333,1,2,191.1111111,12,194,0,0
C26H18,521.15,7621.69062,8.825089715,18618.05194,7.509570909,1.00794,12.0107,2549.144091,20.13,4300,8.681818182,1,14,57.59090909,31,76,1335.491323,0.0899,2260,2.406818182,2.2,2.55,12.21681305,11.2603,13.598443,5.869318182,4.496,7.853,-6.804904291,-9.209713655,-3.331290765,2.292776608,2.242692341,2.365120549,2.888717511,2.825615289,2.979865165,0,0,0,6.038863636,5.64,6.615,999999.9,999999.9,999999.9,999999.9,6.270590909,0.709,14.304,16.82931818,8.517,28.836,69.39727273,0.06,117.4,16.44954545,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2264.776818,14.01,3823,83.13636364,77,92,999999.9,999999.9,2.772727273,1,4,2.772727273,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2.363636364,0,4,1.181818182,0,2,0.409090909,0,1,1.590909091,1,2,3.954545455,1,6,1.259597136,0.666793,1.67,1.590909091,1,2,194,194,194,6,4.411764706
C5F13N,150.1,13708.29136,8.825089715,18601.60857,16.89681272,12.0107,18.9984032,1193.718421,77.21,4300,16.10526316,14,17,62.73684211,57,76,595.9631053,1.251,2260,3.554210526,2.55,3.98,15.64905263,11.2603,17.4228,2.869842105,1.97,6.437,-4.017621154,-9.209713655,-1.698060958,2.591821589,2.242692341,3.091182017,3.265490578,2.825615289,3.894645292,0,0,0,8.903486842,5.64,14.76875,500,1500,500,1500,0.805105263,0.709,1.04,25.19268421,8.517,31.304,31.08789474,0.255,117.4,13.92052632,5.67,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1045.976316,53.5,3823,88.21052632,77,93,72,72,1.894736842,1,4,6.105263158,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1.894736842,1,4,4.105263158,2,5,0,0,0,2,2,2,8.105263158,6,9,0.878473684,0.557,1.67,2,2,2,71.52631579,15,194,0,0
C6H5K3O7,453.15,10643.62543,8.825089715,18618.05194,14.59021905,1.00794,39.0983,1410.82619,20.13,4300,9.714285714,1,16,80.0952381,31,203,768.4977381,0.0899,2260,2.516190476,0.82,3.44,11.61439785,4.3406633,13.61805,3.154333333,0,7.853,-5.166899916,-9.209713655,-1.097539713,2.833457901,2.242692341,5.268200874,3.569933253,2.825615289,6.637517176,0,0,0,16.6652381,5.64,73.10666667,500,1700,500,7200,4.022428571,0.709,14.304,23.32038095,8.517,29.6,33.96404762,0.06,117.4,25.8347619,5.67,75.63,0.142857143,0,1,0,0,0,0,0,0,0.142857143,0,1,0,0,0,0.857142857,0,1,1161.96381,14.01,3823,73.33333333,3,92,64,230,2.19047619,1,4,3.523809524,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.80952381,0,4,1.904761905,0,4,0.380952381,0,1,1.619047619,1,2,7.333333333,1,19,7.078950714,0.666793,43.23,2.047619048,1,4,138.3333333,12,229,0,0
C9H11N3O,320.15,11635.32047,8.825089715,18618.05194,7.383464167,1.00794,15.9994,1635.131667,20.13,4300,8.25,1,16,54.33333333,31,76,847.7571208,0.0899,2260,2.487916667,2.2,3.44,12.83941346,11.2603,14.5341,6.089916667,0,7.853,-6.205114035,-9.209713655,-3.331290765,2.421041539,2.242692341,3.091182017,3.050321198,2.825615289,3.894645292,0,0,0,7.37234375,5.64,14.76875,500,1300,500,500,6.990125,0.709,14.304,21.27495833,8.517,29.378,44.10604167,0.06,117.4,20.36041667,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1450.210833,14.01,3823,84.91666667,77,92,64,72,2.416666667,1,4,2.833333333,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.958333333,0,4,1.291666667,0,4,0.458333333,0,1,1.541666667,1,2,3.916666667,1,8,1.102780125,0.666793,1.67,1.541666667,1,2,186.4166667,12,194,0,0
CN4O8,286.95,17162.79987,8.825089715,18592.49897,15.07943846,12.0107,15.9994,409.9723077,77.21,4300,15.53846154,14,16,68.30769231,66,76,175.1104615,1.251,2260,3.248461538,2.55,3.44,13.71854615,11.2603,14.5341,2.326461538,0,6.437,-6.162293364,-9.209713655,-4.756791905,2.742659285,2.242692341,3.091182017,3.455534166,2.825615289,3.894645292,0,0,0,10.58115385,5.64,14.76875,500,1300,500,500,0.939461538,0.709,1.04,27.69515385,8.517,29.378,9.275384615,0.22,117.4,18.09769231,5.67,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,347.2,54.8,3823,84.69230769,77,87,64,77,2.461538462,2,4,5.538461538,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2.461538462,2,4,3.538461538,2,4,0,0,0,2,2,2,7.538461538,6,8,0.960461538,0.802,1.67,2,2,2,82,12,194,0,0
EuCl3,905.15,13750.1606,48.12129236,18317.50704,64.58075,35.453,151.964,629.22,238.96,1800,13.5,3,17,126,102,198,1313.4105,3.214,5244,2.66625,1.185,3.16,11.1433175,5.67038,12.96763,1.86975,0,2.493,-1.795722026,-1.82958684,-1.784433755,3.788838915,3.65918124,4.177811939,4.773637903,4.610279469,5.263713205,0,0,0,27.488125,24.4975,36.46,1500,9500,1000,3100,0.40475,0.182,0.479,32.37675,27.66,33.949,4.7025,3.2,9.21,33.92,29.05,48.53,0,0,0,0,0,0,0.25,0,1,0.25,0,1,0,0,0,0.75,0,1,402.45,171.6,1095,76.75,25,94,999999.9,999999.9,2.5,1,7,7.5,7,9,0,0,0,0,0,0,1.75,0,7,1.75,0,7,0.75,0,1,3.75,0,5,0,0,0,2,2,2,28.5,17,63,8.56,2.18,27.7,3.75,3,6,105.25,64,229,2,1.470588235
NiCoMn,1462,11.3832832,10.94128444,12.21270447,57.52154667,54.938045,58.933195,2906.666667,2334,3200,8.666666667,7,10,129.6666667,124,139,8426,7470,8908,1.78,1.55,1.91,7.65161,7.43402,7.88101,0,0,0,-7.215759655,-9.02056525,-5.54632457,2.745770392,2.736406748,2.757836487,3.459453915,3.447656463,3.474656242,0.71472534,3.10E-04,1.5484712,10.35086207,10.245,10.48758621,1000,3100,1500,2700,0.448,0.421,0.479,25.73333333,24.81,26.32,15.53,12.91,17.48,11.39333333,10.86,12.2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1671.666667,1519,1768,57,52,61,125,132,3.333333333,2,5,8.666666667,7,10,3.333333333,2,5,6.666666667,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,26.66666667,25,28,7.9,6.8,9.4,4,4,4,212,194,225,0,0
C14H24NO4PS3,307.55,11489.95318,8.825089715,18618.05194,8.457732383,1.00794,32.065,1358.029574,20.13,4300,7.70212766,1,16,54.57446809,31,107,837.2792468,0.0899,2260,2.451702128,2.19,3.44,12.65063515,10.36001,14.5341,5.661361702,0,7.853,-5.400377395,-9.209713655,-3.331290765,2.478782711,2.242692341,3.722284555,3.123070516,2.825615289,4.689784664,0,0,0,8.273183257,5.64,25.786875,500,2000,500,5100,7.677170213,0.708,14.304,22.33748936,8.517,29.378,35.53144681,0.06,117.4,22.04787234,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1183.465319,14.01,3823,86.44680851,77,92,64,103,2.127659574,1,4,2.808510638,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.617021277,0,4,1.319148936,0,4,0.510638298,0,1,1.489361702,1,2,4.468085106,1,16,1.191936851,0.666793,3.63,1.574468085,1,3,166.5106383,2,194,0,0
C3H5ClO2,260.15,13510.78512,8.825089715,18618.05194,9.865781818,1.00794,35.453,1219.982727,20.13,4300,8.727272727,1,17,56.09090909,31,102,616.9565,0.0899,2260,2.608181818,2.2,3.44,12.90698591,11.2603,13.61805,5.022363636,0,7.853,-5.053055669,-9.209713655,-1.784433755,2.497695326,2.242692341,3.65918124,3.146898917,2.825615289,4.610279469,0,0,0,8.4275,5.64,24.4975,500,1500,500,1000,6.905636364,0.479,14.304,23.85781818,8.517,33.949,32.37636364,0.06,117.4,21.89818182,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1074.568182,14.01,3823,87.18181818,77,94,64,64,2,1,4,3.272727273,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1.545454545,0,4,1.727272727,0,5,0.454545455,0,1,1.545454545,1,2,5.090909091,1,17,1.102542273,0.666793,2.18,1.636363636,1,3,149.0909091,12,194,0,0
C6H12N2O8,254.15,14621.14818,8.825089715,18618.05194,8.577431429,1.00794,15.9994,961.3135714,20.13,4300,9.071428571,1,16,53.5,31,76,484.8218857,0.0899,2260,2.689285714,2.2,3.44,13.169847,11.2603,14.5341,4.788785714,0,7.853,-5.346821028,-9.209713655,-3.331290765,2.466682677,2.242692341,3.091182017,3.107825428,2.825615289,3.894645292,0,0,0,7.699910714,5.64,14.76875,500,1300,500,500,6.618785714,0.709,14.304,24.65735714,8.517,29.378,25.27107143,0.06,117.4,21.51785714,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,845.3792857,14.01,3823,86.64285714,77,92,64,72,2.071428571,1,4,3.357142857,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0,4,1.785714286,0,4,0.428571429,0,1,1.571428571,1,2,4.5,1,8,0.951339857,0.666793,1.67,1.571428571,1,2,142,12,194,0,0
C6H8N6O18,385.15,15663.47129,8.825089715,18618.05194,11.89887158,1.00794,15.9994,738.0552632,20.13,4300,12.36842105,1,16,61,31,76,357.7354526,0.0899,2260,2.975263158,2.2,3.44,13.38628537,11.2603,14.5341,3.379526316,0,7.853,-5.705250253,-9.209713655,-3.331290765,2.58632365,2.242692341,3.091182017,3.258563608,2.825615289,3.894645292,0,0,0,8.927960526,5.64,14.76875,500,1300,500,500,3.722368421,0.709,14.304,25.92994737,8.517,29.378,18.70973684,0.06,117.4,19.44052632,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,642.4942105,14.01,3823,85.68421053,77,92,64,72,2.263157895,1,4,4.473684211,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.052631579,0,4,2.684210526,0,4,0.210526316,0,1,1.789473684,1,2,6.052631579,1,8,0.957640632,0.666793,1.67,1.789473684,1,2,107.7894737,12,194,0,0
